2023-03-16 04:00:00,267.0,267.28,265.8,266.3,5216
2023-03-16 04:30:00,266.38,266.49,266.19,266.28,2212
2023-03-16 05:00:00,266.35,266.35,265.62,266.1,5015
2023-03-16 05:30:00,266.45,266.5,265.8,266.0,3621
2023-03-16 06:00:00,266.07,266.16,265.76,266.16,2513
2023-03-16 06:30:00,266.08,266.08,265.35,265.65,14248
2023-03-16 07:00:00,265.85,265.98,265.5,265.75,26090
2023-03-16 07:30:00,266.0,266.0,265.69,265.69,8857
2023-03-16 08:00:00,265.9,266.5,264.777,265.793,32381
2023-03-16 08:30:00,265.57,265.6888,264.84,265.4,21615
2023-03-16 09:00:00,265.2754,265.9,264.54,265.19,24804
2023-03-16 09:30:00,265.19,265.4,263.43,264.53,2897285
2023-03-16 10:00:00,264.5438,265.0556,263.62,264.005,1595963
2023-03-16 10:30:00,264.0,266.63,263.28,266.54,2221286
2023-03-16 11:00:00,266.55,270.26,266.12,270.23,3182980
2023-03-16 11:30:00,270.24,273.94,270.13,273.1,4884515
2023-03-16 12:00:00,273.11,275.4,272.54,275.36,3203980
2023-03-16 12:30:00,275.3599,276.52,274.39,275.175,3035176
2023-03-16 13:00:00,275.17,275.56,274.21,274.4441,1848243
2023-03-16 13:30:00,274.46,275.81,274.08,275.48,1954797
2023-03-16 14:00:00,275.5,276.0,274.51,275.07,1633902
2023-03-16 14:30:00,275.075,275.605,274.23,275.362,1410956
2023-03-16 15:00:00,275.3705,276.56,275.3,276.28,2429401
2023-03-16 15:30:00,276.285,276.48,275.3,276.22,4517458
2023-03-16 16:00:00,276.095,276.58,275.75,276.25,6030665
2023-03-16 16:30:00,276.25,276.56,276.0,276.25,45414
2023-03-16 17:00:00,276.31,276.34,276.2,276.25,14073
2023-03-16 17:30:00,276.3,276.33,275.79,275.94,5389
2023-03-16 18:00:00,275.94,276.0,274.99,275.0,12926
2023-03-16 18:30:00,275.05,276.18,274.9,276.08,13712
2023-03-16 19:00:00,276.2,276.5,276.18,276.5,8936
2023-03-16 19:30:00,276.38,276.5,276.01,276.22,4045
2023-03-17 04:00:00,276.4,278.0,276.4,277.65,20654
2023-03-17 04:30:00,277.66,277.66,277.08,277.43,15794
2023-03-17 05:00:00,277.6,277.7,276.78,276.8,5762
2023-03-17 05:30:00,276.8,276.92,276.32,276.92,3906
2023-03-17 06:00:00,276.93,276.99,276.5,276.9,2214
2023-03-17 06:30:00,276.95,278.0,276.95,277.21,17000
