hzWN
-6.54133059
-6.432034674
-6.149127542
-6.184672503
-6.637733614
-6.276205764
-6.234909681
-6.431113395
-6.135080913
-6.347183795
-6.430007206
-6.280388443
-6.34685777
-6.128678909
-6.286312777
-6.658877436
-6.552871367
-6.609512342
-6.164372614
-6.28317289
-6.090733109
-6.197111239
-6.234607439
-6.343586332
-6.489962301
-6.538723843
-6.394813495
-6.165802176
-6.572536277
-6.182362573
-6.394719589
-6.127699715
-6.09371234
-6.153774097
-6.484415967
-6.278016428
-6.231829766
-6.227090899
-6.246142504
-6.260912151
-6.072137802
-5.865847458
-6.016116457
-6.348331618
-6.068894069
-6.287537566
-5.956551461
-6.53710697
-5.984560574
-6.212069567
-6.056730796
-5.968799496
-5.992839259
-6.462895277
-6.258514164
-5.915676215
-5.93757327
-6.145369894
-6.345060105
-6.04166866
-5.988782847
-6.380490772
-6.060241269
-6.12879758
-6.352727361
-5.97938831
-6.128973229
-6.58653918
-6.612128739
-6.290819082
-6.690679774
-6.664355436
-6.768405764
-6.431920068
-6.645579948
-6.232842432
-6.501508471
-6.434508986
-6.63672106
-6.640719378
-6.489362521
-6.255974362
-6.274081952
-6.726855519
-6.673937802
-6.634075864
-6.38164252
-6.179261628
-6.675519509
-6.463283443
-6.326812307
-6.502865385
-6.448840609
-6.04219834
-6.035832973
-6.204900631
-6.473938864
-6.453570743
-6.472736107
-6.389290668
-6.156096559
-6.228512378
-6.270015593
-6.170969157
-6.208701713
-6.484789472
-6.561645229
-6.354565895
-6.397315433
-6.079743492
-6.068946874
-5.959426761
-5.87133057
-5.656581442
-5.91277952
-5.922475956
-5.864587135
-5.401835261
-5.418596522
-5.309303744
-4.746877898
-4.751376693
-4.946443843
-5.642516898
-5.88514468
-6.735816652
-7.047576234
-7.270223661
-7.108466777
-7.283495768
-7.523425874
-7.115095388
-7.387659193
-7.541172125
-7.783627997
-7.324863639
-7.802305848
-7.339183791
-7.342785847
-7.251895802
-7.362086279
-7.635321243
-7.341790362
-7.330875404
-7.051219491
-7.349184718
-7.343193059
-7.466613234
-7.125049717
-7.061067475
-6.672121218
-6.67007334
-6.780164955
-6.733732805
-6.71731145
-6.679093564
-6.720002751
-6.712473867
-6.885827485
-6.670667259
-6.740345388
-6.368348299
-6.63405145
-6.428838414
-6.686634719
-6.687422718
-6.278542477
-6.345565978
-6.273250003
-6.446011615
-6.438500725
-6.385506205
-6.268927738
-6.406685776
-6.359179431
-6.472808199
-6.317735368
-6.316722496
-6.755031945
-6.428289273
-6.218124668
-6.308935386
-6.412913263
-6.267141051
-6.415846186
-6.756757862
-6.563788216
-6.440713525
-6.869204493
-6.444057897
-6.374338973
-6.842012422
-6.868408415
-6.383569053
-6.741491919
-6.825784186
-6.932994503
-7.048142761
-6.938115492
-6.673109588
-6.752235085
-6.907818728
-6.59011901
-6.825181194
-6.412055833
-6.844821422
-6.683644286
-7.067035053
-6.701631473
-6.926118634
-6.431650874
-6.88538723
-6.424148821
-6.962274768
-6.953509047
-6.646736672
-6.517599348
-6.934842982
-6.443370414
-6.702542254
-6.475540185
-6.721668324
-6.788419465
-6.562890378
-6.516963044
-6.38551358
-6.605928084
-6.306998243
-6.701610293
-6.346204988
-6.267888448
-6.439096086
-6.348762255
-6.229126393
-6.261486027
-6.111488554
-6.388837857
-6.332220779
-6.610379444
-6.406094007
-6.130591356
-6.418362935
-6.243998712
-6.263414814
-6.368282994
-6.313088026
-6.028211884
-6.237578304
-6.567268284
-6.654916115
-6.625950205
-6.55517334
-6.460890605
-6.323349518
-6.087908063
-6.40454696
-6.213342406
-6.442378497
-6.451249669
-6.114444587
-6.346381513
-6.255287092
-6.13556477
-6.392154585
-6.012458174
-6.41516668
-6.24330607
-6.628112448
-6.089737921
-6.498534763
-6.445611075
-6.264888798
-6.643894213
-6.628485679
-6.602526926
-6.404877274
-6.134779171
-6.286900557
-6.143423756
-6.458032613
-6.228861638
-6.084701186
-6.590596914
-6.075848374
-6.011341151
-6.351352178
-6.512198703
-6.173314855
-6.413659301
-6.634402636
-6.606984057
-6.387453905
-6.136566408
-6.275647832
-5.998101404
-6.232353718
-6.424390343
-6.304221472
-6.510353926
-6.288756061
-6.107088386
-6.592909376
-6.644671448
-6.26911676
-6.511301153
-6.44238746
-6.51299002
-6.273948009
-6.325635224
-6.062188171
-6.087526665
-6.497654956
-6.269454852
-6.464897271
-6.223270454
-6.271003772
-6.395375822
-5.980756958
-6.394600146
-6.398936842
-5.984531178
-5.986144004
-6.07952716
-6.295401095
-6.1753939
-6.405953724
-6.214719492
-6.441356994
-6.541577236
-6.610405924
-6.162189333
-6.530962191
-6.106037684
-6.073690852
-6.297175005
-6.492392275
-6.389652621
-5.979506368
-6.335719665
-6.153885873
-6.554453964
-6.32435411
-6.402308378
-6.387396732
-6.287703267
-6.228897401
-6.264151898
-6.163727579
-5.994597099
-6.216751192
-6.254169203
-6.099476978
-5.942712248
-5.882825996
-6.213677889
-6.321015445
-6.177380453
-6.234583997
-6.17093108
-6.188639188
-6.065226905
-5.912191657
-6.142067148
-6.07296139
-6.052122143
-6.005411645
-5.859904164
-6.252856135
-6.128406517
-6.387000978
-6.158392117
-6.169472914
-6.055137702
-6.193377121
-6.082171094
-6.105996384
-6.438154257
-6.018112063
-6.488935374
-6.049126357
-6.153225909
-6.274115849
-6.496831179
-6.412173908
-6.153782694
-6.300280128
-6.544028325
-6.539294195
-6.49079865
-6.346492948
-6.125853367
-6.341976611
-6.630348364
-6.369307303
-6.630963924
-6.418932958
-6.566620349
-6.155074717
-6.498274437
-6.484229189
-6.256727635
-6.46139997
-6.262393348
-6.42083967
-6.278108788
-6.078998683
-6.571300682
-6.406731201
-6.658714298
-6.609339439
-6.72376179
-6.654960519
-6.367045648
-6.295119697
-6.459858713
-6.111631808
-5.615526651
-6.006026628
-5.929178455
-5.579933527
-5.937845939
-5.597853297
-5.700768965
-5.277512263
-4.884572374
-4.989256305
-4.84380886
-5.275076352
-5.577422441
-6.183346815
-6.3398364
-7.057872239
-6.895980751
-6.906259246
-7.409146187
-7.116228523
-7.715968789
-7.660435516
-7.540199555
-7.576987519
-7.902149825
-7.827259347
-7.495189116
-7.846660581
-7.696024351
-7.432612048
-7.312095607
-7.232508812
-7.114802707
-7.553617312
-7.542972329
-7.088344153
-6.850371903
-6.734885316
-6.88182063
-6.663006654
-6.665058035
-6.66607108
-6.70427263
-6.43889495
-6.629395011
-6.876877095
-6.629521987
-6.287387813
-6.691595335
-6.702774664
-6.649144226
-6.601632065
-6.243959466
-6.687099341
-6.265483675
-6.7856459
-6.449515418
-6.901598782
-6.341351156
-6.347192226
-6.47483794
-6.694870526
-6.511611112
-6.41976279
-6.43999426
-6.162037612
-6.229846325
-6.805941503
-6.636434317
-6.683860695
-6.732733425
-6.556447248
-6.467608103
-6.43718868
-6.397466808
-6.765133805
-6.930199953
-6.811552071
-6.737893373
-6.557096544
-6.731505381
-6.41882598
-6.749732794
-6.63121579
-6.803367949
-6.388195059
-6.7573457
-6.547091598
-6.558656588
-6.67817395
-6.75610219
-6.842812855
-6.916385796
-7.00773232
-6.771651186
-7.002104364
-6.781275081
-6.910664196
-6.576264065
-6.36234603
-6.417267263
-6.436724638
-6.975739449
-7.034508966
-6.511298281
-6.546237842
-6.551977181
-6.396612206
-6.846437284
-6.790901685
-6.684646145
-6.524903728
-6.511479868
-6.394869921
-6.602695231
-6.787409294
-6.62498013
-6.741259905
-6.678982219
-6.18926895
-6.669001478
-6.71888428
-6.633726628
-6.34149747
-6.393333762
-6.370144683
-6.019426922
-6.32663619
-6.174963786
-6.169073716
-6.508035539
-6.195012572
-6.103762985
-6.282626306
-6.470557115
-6.227830404
-6.177494873
-6.648057489
-6.308041973
-6.115408692
-6.1045337
-6.487110203
-6.563673271
-6.62473611
-6.474706708
-6.38340669
-6.198616117
-6.643335318
-6.660750898
-6.495501287
-6.509147655
-6.138604113
-6.021534025
-6.383777991
-6.265287039
-6.299298489
-6.069355373
-6.282457656
-6.242125675
-6.298038287
-6.56841762
-6.496505609
-6.296391779
-6.314364998
-6.732485716
-6.351819372
-6.475836367
-6.562550507
-6.158187388
-6.326236052
-6.174476437
-6.263492159
-6.230403741
-6.664285238
-6.23689403
-6.463749028
-6.437724795
-6.470525641
-6.388466299
-6.593196663
-6.368505291
-6.096016312
-6.347020928
-6.498015033
-6.117536624
-6.235940999
-6.547052319
-6.157699079
-6.361392526
-6.384922295
-6.17501323
-6.186124784
-6.345440413
-6.130214546
-6.06382018
-6.342384508
-6.290808606
-6.169875868
-6.135397997
-6.663600269
-6.189269896
-6.328016348
-6.355074495
-6.556133375
-6.497933819
-6.155568235
-6.436972305
-6.348850729
-6.28781144
-6.465850011
-5.988375042
-6.161179146
-6.265321856
-6.621858649
-6.447191763
-6.332490309
-6.157331571
-6.538735969
-6.098078772
-6.224220942
-6.539911406
-6.530277589
-6.571824185
-6.400711664
-6.168381424
-6.530250374
-6.46699385
-6.493285322
-6.033249314
-6.108433259
-6.22755343
-6.486414691
-6.295169141
-5.997350394
-5.995046527
-6.220782763
-6.191441107
-5.964065755
-6.371361096
-6.158060052
-6.274935482
-6.258763125
-6.090940789
-5.961844739
-6.229290622
-6.162646325
-6.413162065
-6.401832373
-6.520249759
-6.284604608
-6.17930616
-5.929017184
-6.158678095
-6.295399765
-6.218069553
-5.850591653
-6.367917886
-6.177458542
-6.390535762
-6.661807035
-6.501262664
-6.459209064
-6.601684884
-6.025567377
-6.41291725
-6.341685974
-6.132685212
-6.57806946
-6.055292365
-6.197016641
-6.367488801
-6.281244029
-6.422846027
-6.552147709
-6.26587235
-6.692081891
-6.702668523
-6.444249135
-6.305359578
-6.327079317
-6.253953788
-6.503011101
-6.20914242
-6.076785169
-6.300935301
-6.443507978
-6.192510255
-6.27346284
-6.497581325
-6.446820457
-6.47806953
-6.089028239
-6.340021391
-6.460982792
-6.117836429
-6.613072751
-6.718186485
-6.417929273
-6.449302366
-6.256582351
-6.490085958
-6.633090635
-6.353956809
-6.416126632
-6.187679145
-5.653099417
-5.596835846
-5.840315766
-5.832416702
-5.539979071
-5.719058794
-5.763760261
-5.427815443
-5.484363287
-5.123757868
-5.221692885
-5.059509917
-5.40145755
-5.588757961
-6.031663353
-6.724389581
-6.730289506
-6.824561355
-7.129637032
-7.702761956
-7.794632367
-7.537976503
-7.49594297
-7.71405841
-7.149072196
-7.669302241
-7.572281475
-7.336449527
-7.404360912
-7.431773564
-7.484463339
-7.870693583
-7.462000726
-7.47357543
-7.461987472
-6.929552399
-7.215013253
-6.853279887
-6.980321022
-6.635968012
-6.556926031
-6.570210806
-6.744450038
-6.63530176
-6.283668024
-6.288297405
-6.551179951
-6.574645339
-6.287742985
-6.290603721
-6.865869153
-6.800679688
-6.73323858
-6.728718746
-6.70172982
-6.279196405
-6.434665277
-6.694303438
-6.515565642
-6.818990267
-6.425922076
-6.381596463
-6.584979927
-6.843827856
-6.512046822
-6.384635045
-6.279012957
-6.42333773
-6.511862776
-6.570010985
-6.718841901
-6.805775718
-6.833198664
-6.572585595
-6.815458479
-6.383786291
-6.819329352
-6.621508808
-6.377564159
-6.50561829
-6.615593232
-6.541014287
-6.467807489
-6.685638096
-6.889931714
-6.591810733
-6.7840711
-6.974313403
-6.431488651
-6.975459195
-6.516924821
-6.932052048
-6.944680164
-6.946545711
-6.50706626
-6.930645133
-6.857520392
-6.594017002
-6.819966335
-6.743090131
-6.585788385
-7.056262182
-6.802351133
-6.710233424
-6.511119455
-6.652437863
-6.965893731
-6.754555393
-6.60662628
-6.771817813
-6.541950491
-6.389215815
-6.623431454
-6.280739756
-6.775620762
-6.234268516
-6.213178637
-6.490569054
-6.690377036
-6.356168866
-6.594116894
-6.166279947
-6.283284863
-6.439463842
-6.203210496
-6.275428399
-6.316883918
-6.664623398
-6.425099288
-6.583837275
-6.210651422
-6.632090569
-6.246011427
-6.242845219
-6.475741657
-6.4486138
-6.317993746
-6.360222574
-6.523388254
-6.61974291
-6.682216964
-6.450478513
-6.214848714
-6.565741507
-6.472266503
-6.152585593
-6.267004139
-6.405298847
-6.1059063
-6.366521977
-6.449756323
-6.626909234
-6.481021404
-6.473900589
-6.221846822
-6.212233187
-6.361507846
-6.365030334
-6.436744719
-6.646389426
-6.372029214
-6.392272633
-6.442180749
-6.259844769
-6.511932935
-6.19116221
-6.274283539
-6.191059925
-6.265339469
-6.141138563
-6.351713529
-6.709779268
-6.183452498
-6.378741809
-6.206148544
-6.470970737
-6.448644058
-6.571289919
-6.674184191
-6.259921346
-6.746314501
-6.347591565
-6.390612375
-6.388675688
-6.183327153
-6.326510424
-6.495623094
-6.502215499
-6.467626657
-6.2313772
-6.343569833
-6.532731108
-6.69644569
-6.647212936
-6.121119231
-6.179360471
-6.590790001
-6.684877575
-6.70873029
-6.708714559
-6.317117692
-6.718759022
-6.499405927
-6.669564224
-6.208205584
-6.322685184
-6.513523487
-6.265798435
-6.454022793
-6.437048735
-6.399953322
-6.517151827
-6.373102377
-6.388582889
-6.362129239
-6.329146004
-6.683820252
-6.650924497
-6.366390459
-6.632872722
-6.412617811
-6.158461947
-6.175223974
-6.50517077
-6.45488265
-6.628613777
-6.382296802
-6.614788314
-6.463588994
-6.197000419
-6.511036062
-6.238813186
-6.484364861
-6.572284688
-6.489164207
-6.302171116
-6.114485669
-6.279682155
-6.209030261
-6.09838956
-6.075148711
-5.991316641
-6.394552163
-6.488586144
-6.465933762
-6.569809029
-6.065764385
-6.057932418
-6.496608055
-6.367202703
-6.151112337
-6.422957609
-6.031220397
-6.318324783
-6.077833585
-6.445958799
-6.250881839
-6.468717666
-6.09510754
-6.517310136
-6.106902328
-6.395664814
-6.214680676
-6.4936637
-6.267698051
-6.37023284
-6.65494134
-6.105089282
-6.656400132
-6.653818271
-6.692318818
-6.401803264
-6.156909133
-6.659441398
-6.320915971
-6.183354605
-6.480318351
-6.2096175
-6.414645049
-6.728764856
-6.668188294
-6.726936885
-6.67968008
-6.598405646
-6.39463771
-6.461970182
-6.389511658
-6.466617216
-6.751502022
-6.506191088
-6.487335242
-6.6244367
-6.627568205
-6.663677581
-6.265307525
-6.610416215
-6.735145085
-6.315563216
-6.412078907
-6.368911865
-6.312284991
-6.131604039
-5.924505827
-5.886241599
-5.852582209
-5.81689598
-5.607290085
-5.789465067
-5.398519321
-5.81074789
-5.324558491
-5.40693396
-5.420427499
-5.143633126
-5.235329576
-4.875694408
-5.152362882
-5.245756927
-5.724611025
-6.404251849
-6.885661402
-6.75254176
-7.306608909
-7.443604682
-7.532373663
-7.701654727
-7.499222867
-7.252813193
-7.248739626
-7.73664732
-7.298118315
-7.837745459
-7.269890157
-7.237239353
-7.899922173
-7.522590935
-7.861041724
-7.361109087
-7.62647734
-7.382546907
-7.562772589
-7.128232451
-6.729570995
-6.915288003
-6.80670776
-6.752868623
-6.33989174
-6.388642872
-6.588516552
-6.489065741
-6.410164339
-6.453375286
-6.418889044
-6.610007708
-6.316912396
-6.547957503
-6.486813935
-6.361225753
-6.310699297
-6.327418302
-6.709950793
-6.746017678
-6.637128564
-6.40463532
-6.665544754
-6.320694393
-6.689292201
-6.3103867
-6.221119359
-6.570827777
-6.770974756
-6.315778677
-6.776353682
-6.492238209
-6.597044958
-6.771377112
-6.570709239
-6.372704506
-6.587381458
-6.444962038
-6.761223062
-6.790433809
-6.528930594
-6.602230045
-6.811172557
-6.546335916
-6.888207626
-6.55958092
-6.971971061
-6.990339025
-6.986677564
-6.618340966
-6.823034531
-6.562936136
-6.753122537
-6.466993191
-6.708327923
-6.597334684
-6.501577362
-6.964756718
-6.469736384
-6.822947967
-6.592509062
-6.851382146
-7.028997726
-6.573240348
-7.008438193
-6.985358462
-6.479815074
-6.949002413
-6.708080646
-6.586445965
-6.480024058
-6.448643055
-6.372855157
-6.733823431
-6.583941707
-6.389102968
-6.699492782
-6.79632608
-6.771658964
-6.27011708
-6.194894599
-6.493248025
-6.372718441
-6.140105116
-6.412066726
-6.493702811
-6.337829222
-6.179105433
-6.265055463
-6.086372024
-6.306347365
-6.638832379
-6.055837152
-6.456953549
-6.347839537
-6.171166889
-6.114510702
-6.269521499
-6.3410841
-6.224123743
-6.464516624
-6.058589567
-6.30567667
-6.247844742
-6.15231401
-6.031443755
-6.186392357
-6.484058386
-6.527717696
-6.417855925
-6.294073588
-6.280062768
-6.515034426
-6.300214905
-6.511599496
-6.412610808
-6.42135118
-6.301062443
-6.158422075
-6.193179567
-6.453076322
-6.53349236
-6.549204676
-6.099515403
-6.437603109
-6.133415929
-6.166039527
-6.050321832
-6.434528136
-6.076764206
-6.026588211
-6.386046411
-6.134102333
-6.006478016
-6.151405836
-6.368404647
-6.186901939
-6.438865123
-6.289774027
-6.342482596
-6.213675257
-6.294498859
-6.400786388
-6.40143769
-6.118071072
-6.566983462
-6.512326573
-6.416245771
-6.341102708
-6.321777744
-6.560795654
-6.165936117
-6.158740933
-6.513383103
-6.532696605
-6.38057452
-6.009819725
-6.058012711
-6.218810715
-6.03068359
-6.083363231
-6.470874015
-6.215954011
-6.453146
-6.495098699
-6.014870773
-6.072407993
-6.255521687
-6.278536474
-6.391291163
-5.979475626
-6.47712648
-6.192149878
-6.398140333
-6.048811203
-6.506571348
-6.597716622
-6.547857918
-6.097510432
-6.377117362
-6.047195177
-6.397268921
-6.295382366
-6.321779172
-6.316646974
-6.286957597
-6.109452906
-6.313849587
-6.156565624
-6.146688512
-5.954196829
-5.945858103
-5.906628626
-6.217525394
-6.096885875
-6.206990826
-6.254736525
-6.145924838
-6.407352809
-6.068439884
-5.996964581
-6.302951387
-6.228715845
-5.887302492
-5.820906923
-6.123517262
-6.349782608
-5.902149132
-6.064711114
-5.929017075
-5.88542225
-6.0420533
-5.979565277
-5.967205076
-6.222560604
-5.976783969
-6.264766013
-6.312227829
-6.229440136
-5.987050693
-6.300563788
-6.364718463
-5.966114566
-6.286284973
-6.460445028
-6.283462491
-6.016306298
-6.476198721
-6.473569856
-6.134707422
-6.141181701
-6.401148666
-6.259134653
-6.127017058
-6.24674502
-6.507531606
-6.482155467
-6.540507508
-6.132842447
-6.202617393
-6.036152703
-6.238943827
-5.972191529
-5.967318629
-6.420510063
-6.488885669
-6.333959082
-6.099910685
-6.553045402
-6.032210688
-6.005588386
-6.090906057
-6.192839934
-6.042562136
-5.999954191
-6.24950211
-6.135949775
-6.068616487
-6.433890072
-6.151314082
-6.055833748
-6.352563684
-6.353889419
-6.21081974
-6.038820363
-5.975474237
-5.803378503
-5.443156551
-5.317787469
-5.397334948
-5.606189918
-5.691022436
-5.415044172
-5.21722965
-5.178064798
-5.138686987
-5.165845766
-5.219579292
-5.175584234
-5.61975604
-6.357820022
-6.695132825
-6.853118297
-7.17232835
-6.849399835
-7.114388455
-7.055221681
-7.432229061
-7.003105896
-7.176329999
-7.084052009
-7.408781496
-7.620651263
-7.216142612
-7.28220608
-7.282300862
-7.651334966
-7.333184106
-7.216103977
-7.203371347
-6.831029084
-6.680402389
-6.951980511
-6.412128452
-6.408878398
-6.568499234
-6.637184578
-6.587817798
-6.109197048
-6.564974358
-6.196357108
-6.417065967
-6.105984466
-6.470615017
-6.217740036
-6.143028969
-5.994037536
-6.265991087
-6.396642783
-5.992138879
-6.530083361
-6.263074333
-6.31554298
-6.265964437
-6.229535346
-6.580081448
-5.990051332
-6.238339062
-6.332013462
-6.056498023
-6.402893127
-6.65019643
-6.59720497
-6.212080307
-6.418746433
-6.671730747
-6.5903633
-6.296554922
-6.615424247
-6.276206162
-6.622602298
-6.282801795
-6.551396225
-6.453480322
-6.543540985
-6.490473571
-6.611650702
-6.749572829
-6.32784352
-6.588142119
-6.63038179
-6.869029854
-6.855007444
-6.824136155
-6.45678007
-6.634547557
-6.5010868
-6.770174606
-7.024139034
-6.825501006
-6.729369307
-6.883024063
-6.423463978
-6.569124291
-6.859594629
-6.793295924
-6.638291344
-6.688398315
-6.570740737
-6.767581729
-6.313746695
-6.692469516
-6.23985768
-6.521670295
-6.395462329
-6.190416929
-6.470429391
-6.090543531
-6.194391596
-6.276726845
-6.609824367
-6.27595848
-6.498795852
-6.303405148
-6.408415649
-6.315826704
-6.149360424
-6.516020609
-6.013651409
-6.359284764
-6.347102166
-6.026356934
-6.184278714
-6.227573025
-6.026638889
-6.009066973
-5.941620207
-6.224770295
-5.919736238
-6.476967608
-6.208165657
-6.074249315
-5.975000526
-6.483254585
-6.092424963
-6.002670276
-6.215304658
-6.412046114
-6.377874509
-6.347587615
-6.401531306
-6.408170982
-6.292449864
-6.238258848
-6.384020239
-6.438730301
-6.288346759
-6.081418995
-6.029679308
-6.021659263
-6.450740327
-6.195728818
-6.331940827
-6.011329019
-6.349898435
-6.180067836
-6.506141857
-6.012584292
-6.538017999
-6.363891814
-6.506388769
-6.207964277
-6.414490191
-6.240385687
-6.409116203
-6.132783487
-6.291194516
-6.32444445
-6.016460189
-6.145843024
-6.286439838
-6.520805418
-6.118116956
-6.146629605
-6.060469555
-6.029703633
-6.061363752
-6.375227654
-5.989526124
-6.352750439
-6.517177713
-6.236358884
-6.241741058
-6.273942179
-6.327768784
-6.036971332
-5.997992498
-6.258712982
-6.238247374
-6.429980532
-6.322166137
-6.395116489
-6.320443046
-6.193737153
-6.525715039
-6.200840833
-6.558242486
-5.9835338
-6.21949649
-6.335627426
-6.195642847
-6.358810702
-5.99330908
-6.05525059
-6.071194869
-6.417478992
-6.310455691
-6.447774591
-6.010358441
-6.293675156
-5.93378014
-6.013069121
-5.947554983
-6.440232323
-6.359932882
-6.422707002
-6.409444619
-5.862384629
-6.084486759
-6.143906119
-5.812770633
-6.028603493
-5.76477679
-5.92796254
-6.080360942
-6.143595461
-6.32781858
-6.366374405
-5.977782591
-6.407092739
-6.235242635
-6.045967103
-5.945413514
-6.009798055
-5.87850121
-6.309930668
-6.333670356
-5.884439765
-6.365826622
-5.926504639
-6.391458758
-6.480075813
-6.167909495
-6.277280423
-6.296716788
-6.003304391
-6.215004904
-6.319130853
-6.056818315
-6.097036516
-6.528257733
-6.305268121
-6.529938084
-6.07178597
-6.09003378
-6.62824024
-6.509670557
-6.597922604
-6.463865126
-6.549902897
-6.22870871
-6.16551063
-6.405339604
-6.408020844
-6.17908969
-6.288822122
-6.496550047
-6.526322447
-6.595316105
-6.135930924
-6.583950309
-6.551330451
-6.395367898
-6.389481292
-6.391594262
-6.384765673
-6.021338697
-6.107978728
-6.251463218
-6.343700976
-6.537603607
-6.099056102
-6.591412167
-5.985168368
-6.346097443
-6.259060556
-6.048668697
-5.848910735
-5.863686027
-5.562294147
-5.259697009
-5.51005138
-5.756547846
-5.752227009
-5.528894017
-5.097167614
-5.412127756
-5.054348641
-4.735785251
-4.985715372
-5.005382781
-5.461150378
-5.903294064
-6.271683079
-6.588525618
-7.259014617
-7.134042884
-7.114883747
-7.415106449
-7.763842898
-7.446625353
-7.810855825
-7.726189675
-7.766160883
-7.372526785
-7.219211394
-7.371381995
-7.512006187
-7.361433374
-7.542343389
-7.065302634
-7.560774584
-7.240207816
-7.010601537
-6.789187466
-6.998457587
-6.542985429
-6.509548539
-6.594019756
-6.438822065
-6.297208949
-6.259037229
-6.419019764
-6.649150681
-6.609043772
-6.523330597
-6.363754292
-6.370235913
-6.162339917
-6.605942995
-6.57387941
-6.562374824
-6.139586112
-6.131520184
-6.322306093
-6.122242672
-6.177719948
-6.322416439
-6.526423716
-6.184654382
-6.403603506
-6.699228541
-6.229978558
-6.464648024
-6.481068549
-6.507375041
-6.685671262
-6.29281922
-6.623416764
-6.176993208
-6.651489943
-6.394127317
-6.283590369
-6.490103196
-6.683296472
-6.738058093
-6.472680598
-6.667283353
-6.546111566
-6.869464116
-6.568416188
-6.728644587
-6.590474363
-6.671640912
-6.830390179
-6.484824322
-6.725065131
-6.360546425
-6.364408098
-6.657782797
-6.88103969
-6.466221466
-6.586842968
-6.921969992
-6.465437459
-6.81202115
-6.486103204
-6.8311364
-6.499717832
-6.63146274
-6.529568509
-6.589779998
-6.771691444
-6.452993861
-6.471755101
-6.557485792
-6.344280307
-6.262088013
-6.423656307
-6.389833899
-6.529088916
-6.504077027
-6.232711895
-6.32012557
-6.272282787
-6.464824216
-6.332026189
-6.572273205
-6.141512662
-6.198085279
-6.11479059
-6.478058211
-6.352847998
-6.430368769
-6.239130683
